,wallet_age_days,transaction_count,total_deposited_usd,total_borrowed_usd,total_repaid_usd,liquidation_count,health_ratio,repayment_ratio,credit_score
0x02349bc43d584a0f18fef86627d22eb4f362454b,74,32,1.6923484079881692e+18,173571261.213,23902711.626,0,9750164781.963,0.138,503
0x0333a10f65956afcbd633c517c2a6dd3ced00a40,0,9,89927613036.935,3.048392071073411e+22,3.051279949459963e+22,0,2.519,1.001,502
0x028baf20c23e74a7cce3b3120bb95ab8d1e35278,10,35,1.6031331033231388e+21,6.755503894608898e+20,4.902834877583202e+20,0,4.37,0.726,502
0x0572bb5ba631fad81c3d911cdffdabdbeee2735b,6,3,3.871826410661823e+16,0.0,0.0,0,3.871826410661823e+16,0.0,501
0x0247542b512035f5d1373358e86683a04b1c1769,0,10,61362898614.597,36025523773.779,35940715477.627,0,3.408,0.998,501
0x02fafec4c577431e5229f01df088cb699a7cc691,22,22,6.175596238560319e+19,4.532453916030476e+18,3.104853981284641e+18,0,26.438,0.685,500
0x002d2715b179d0db3e17cc28317a98f2f65e6884,101,253,1.717024681532356e+23,3.1579052641518686e+22,1.3121661889422496e+22,0,9.653,0.416,500
0x0034daf2e65f6ef82bc6f893dbbfd7c232a0e59c,30,5,0.0,0.0,0.0,0,1.4421785198227433e+23,0.0,500
0x02b537c80038f273820b51deda8d904b8f2748ef,26,8,1362924425.039,4.8296895609250034e+20,7.810764993425881e+20,0,0.0,1.617,500
0x0092a80c90069d5a243caa28fff0eddd5c03696d,70,3,1.0128488320000019e+18,499302.638,0.0,1,2028522836626.013,0.0,499
0x016d10f16e862eea0be1fdeb1dbba0bbd7f44078,34,29,3.107990219224185e+20,2.3491407876975818e+20,1.6072430435328374e+20,0,2.198,0.684,499
0x03b5a8ea2afbc9930f089836fdcd4863b4dd2b92,16,20,360450901.839,261698412.337,261667200.586,0,3.728,1.0,499
0x037d9c5bcc88932c6dfdde923043f1fa065a1c69,44,9,6.549302507342704e+20,128301463.979,0.0,0,5104620207107.853,0.0,498
0x05c824cb84307759b21a29d95b1066a9d1c29cab,29,8,0.0,0.0,0.0,0,3.929435212634794e+24,0.0,498
0x0468222405c1f78f80035c7a87254df9bb2a9381,24,4,1.0711221628231367e+24,604295894752.022,0.0,0,1772512724517.033,0.0,497
0x011b042a0573972f547b885c86279291b04c6020,46,41,3.019809314596612e+21,1.4652882690677767e+21,9.041301104614274e+20,0,3.593,0.617,497
0x0030a2c2268c9faafeae8ea22802db8b3c87f82c,0,1,4.768792449483425e+16,0.0,0.0,0,4.768792449483425e+16,0.0,497
0x02682dcf41d8edbb797dba7a1b8f761b52cc6e0b,76,9,7.126171811965118e+19,3.6075664693400266e+20,2.18912340459338e+20,0,0.198,0.607,497
0x033a10f0fa3a846f441f7d7469a2352f910443ad,2,62,5373686348.757,2458195393.16,2569399168.132,0,3.468,1.045,495
0x0064f7e15fdf96a5225d4cc07b38eef45c8bdc46,11,49,8.583482304240554e+20,3.3247854733841426e+20,2.391995894357423e+20,0,2.933,0.719,495
0x01e0647f46e0122dbab82dda67af432614b50f6c,0,1,3.825072572655265e+16,0.0,0.0,0,3.825072572655265e+16,0.0,495
0x015befb758090caf23caf09dcdc107426bb1f07b,0,18,4974485240.019,1954611035.644,1954612563.7,0,5.09,1.0,495
0x0302f495deee51627014e73e3b5f937fbdfb2680,0,6,6250676181.513,2778078338.547,2767475359.048,0,4.489,0.996,494
0x021e14e26f9589af38507e5f9a05cbf83ab732b7,0,1,3.5614512898705652e+16,0.0,0.0,0,3.5614512898705652e+16,0.0,494
0x0348f1e1789f813762881fe3933635bc79c1c373,25,4,0.0,0.0,0.0,0,1.4208904250894391e+23,0.0,494
0x00296e3cb10f1ddf6be160aa9722d7a288957b66,0,1,3.737532010034611e+16,0.0,0.0,0,3.737532010034611e+16,0.0,494
0x037e2fd9f7f79e38cd027e6ad4212d2d697eae60,53,38,7.876458940601939e+20,3.6011583930183483e+20,2.187071033462586e+20,0,2.795,0.607,493
0x0009ce45d5df78e632a0b4987079432dfba2253a,0,1,3.244684715600005e+16,0.0,0.0,0,3.244684715600005e+16,0.0,492
0x04541945d4d64141a70d355c6775173323551724,20,23,7.548156522039077e+21,1.4947085165080328e+21,9.759408383179888e+20,0,5.587,0.653,492
0x017b93259518cc28f53284ec81f7084575ba8699,27,4,10020916.611,7021283.887,6978362.062,0,2.846,0.994,492
0x04dc49397769e402f28c1e65cefcf31664a03377,0,1,2.8147427034400052e+16,0.0,0.0,0,2.8147427034400052e+16,0.0,491
0x0298b2ecdef68bc139b098461217a5b3161b69c8,15,1227,0.0,0.0,0.0,0,5.206102276875709e+24,0.0,491
0x03d225884a6f01eb076ebb6a1081e1bfced8cb7d,3,10,2348065408.149,1368288336.476,1363971714.729,0,3.427,0.997,491
0x05c15c999355b8a0e15e3fe60fce60f149a6e039,0,1,2.9777358719602004e+16,0.0,0.0,0,2.9777358719602004e+16,0.0,491
0x02e052679578006663d478fae910081209b4026c,0,2,3.0001283533445508e+16,0.0,0.0,0,3.0001283533445508e+16,0.0,491
0x00702c8e7a704dbb88efdf09e532447530ab6d0a,15,7,8810789635409108.0,0.0,0.0,0,8810789635409109.0,0.0,491
0x0036a3f98bc84afb07fe42421f5a14cfe3c33219,56,43,3.252077668192559e+21,2.4128944437615217e+21,1.406598403450859e+21,0,1.683,0.583,490
0x0514f902f3334cd844e622604adcf9925889482c,0,1,2.7478740208465364e+16,0.0,0.0,0,2.7478740208465364e+16,0.0,490
0x0167d3c422cc3a856f1f7cb750e75a8e5d7c9c5b,0,1,2.730540146991724e+16,0.0,0.0,0,2.730540146991724e+16,0.0,490
0x0024511a019f836ddd88902bb516b4f0b3a2dcf9,0,1,2.604409029024456e+16,0.0,0.0,0,2.604409029024456e+16,0.0,490
0x013c8fa48e3f11afb5ab1bcb35f2484b299d7136,0,1,2.6584470397483184e+16,0.0,0.0,0,2.6584470397483184e+16,0.0,490
0x025e5b9df86443eb28827645c3db2a9a36c3d670,0,1,2.7123110338736856e+16,0.0,0.0,0,2.7123110338736856e+16,0.0,490
0x0534dcad8d4644b71c3d55ac6cb39b0cf7db207f,42,16,0.0,0.0,0.0,0,3.591918284310267e+21,0.0,490
0x01be938672471bbb0fa1dfd223dd2aad2e389559,0,7,1778023653.326,790232749.697,794415251.064,0,4.512,1.005,490
0x01253d735f350afc426335560251171367cd095d,0,1,2.707426377467628e+16,0.0,0.0,0,2.707426377467628e+16,0.0,490
0x018aae0cbe0aff89e183a7f1f0b34b308561b049,0,1,2.7190271959200044e+16,0.0,0.0,0,2.7190271959200044e+16,0.0,490
0x02ee19a0a14b494ba9411c5bbba18931195fd51b,0,1,2.6021648799848692e+16,0.0,0.0,0,2.6021648799848692e+16,0.0,490
0x02e14b3e880efd1cb8a504540d31d91ca311280c,100,166,7.829141348813893e+22,1.7664350287371824e+22,7.216132741239744e+21,0,7.701,0.409,490
0x05069a643656f4d38df42b054c3c25ce75c53cfb,91,129,4.95661386001846e+21,3.5728157011389625e+20,1.4969782381030336e+20,1,16.935,0.419,490
0x01397d68308d2a94865ffe0f84d26e94b6df1234,14,5,2382232248.909,9.503999766880002e+18,1.0942868325525391e+19,0,0.0,1.151,490
0x022701fa58cdb70211a1d7c7f54880ecb0a6696a,0,2,2.668463911473554e+16,0.0,0.0,0,2.668463911473554e+16,0.0,490
0x053cd8b1c0b52ffe500807739e79cd5efe4eb00d,0,4,50029698.662,4002375.893,4000896.999,0,24.995,1.0,490
0x01f0d5ddaeeb6a72adfe7317c29e74fa27a7586a,0,1,2.563993512225477e+16,0.0,0.0,0,2.563993512225477e+16,0.0,489
0x0178e892ccb5ab71c7b1727fe7e50f317b0494b1,56,261,6.73760974743466e+23,1.7238088179979866e+23,8.748283955846035e+22,0,4.408,0.507,489
0x01ec73e85387403880b4e3bec129011d705597a5,1,8,2001991211.844,1494328721.696,1491782023.014,0,3.671,0.998,489
0x02ef87478ec4a04f0dacc721f254084ed3772600,0,1,2.4076388633600044e+16,0.0,0.0,0,2.4076388633600044e+16,0.0,489
0x031291aa04a24e90fa704ae1a51598944c55de4a,21,53,4.470623775755669e+23,319792109116.674,0.0,0,1400550924376.901,0.0,489
0x0056d1fd2ca3c0f3a7b6ed6cdd1f1f104b4bf9a9,113,17,1.9713211302792443e+22,1.1937567909956215e+22,4.839319938566663e+21,0,2.957,0.405,489
0x01412c35980761a198995cb985d34fb56e93fe21,0,1,2.507567050071748e+16,0.0,0.0,0,2.507567050071748e+16,0.0,489
0x042a62b83529ba7bdbfd79c96804f9a36ae04c4c,57,43,1.0262751355864608e+20,1.653522925421802e+20,9.951951228127973e+19,1,0.621,0.602,489
0x02446a7eda8401db1e3ad37060042b14910350f0,36,2,1501682554982449.0,0.0,0.0,0,1501682554982450.0,0.0,489
0x05cbed339b897c1d53ddbf9881087308f02e41c8,49,19,1.3033795572731407e+22,1.8288864714807155e+20,9.158075806704584e+19,0,95.922,0.501,488
0x04448987b1f40dfd2ca70eeeb323ba710c5768f6,39,22,5.458944076216433e+21,4352334839.299,0.0,0,1254256456941.372,0.0,488
0x009c8da3408c57e8c4b6872fbbdf832dadf45c5e,5,22,120944356.696,35934152.414,36243766.19,0,6.742,1.009,488
0x04f5a06edf6a92e77d6aa12bdb2c5c7517553fa5,7,6,263937275.032,159529686.207,159716937.926,0,3.303,1.001,488
0x054f16fa8ecc15dc47d22422d3d864eba43e87cf,40,76,2.472753224123811e+21,3.722754067048841e+20,2.214121284125633e+20,0,7.837,0.595,488
0x00e2362abcebe7833138bd460000ba5d4f6ee1e6,3,51,430914324.359,196631062.072,222534358.989,0,4.39,1.132,488
0x02c36a54388cddeaaeeb79f351b7e00b882c41d8,31,8,2.582345588281596e+21,645771960.31,0.0,0,3998850589677.881,0.0,488
0x0345fa5dc69c9ca90a441215e2fa8a0b36469286,78,6,0.0,0.0,0.0,0,4.958339103076033e+19,0.0,488
0x0133982c25a8211e1e62d95760999c4b825025fb,0,1,2.186792683498343e+16,0.0,0.0,0,2.186792683498343e+16,0.0,487
0x00bbfa896cb54e2b1d3db2a7027368b43d344a21,0,1,2.1119484926949444e+16,0.0,0.0,0,2.1119484926949444e+16,0.0,487
0x0069d013b71c2d000fca70549d894e49b8e4e031,0,1,2.189684889712297e+16,0.0,0.0,0,2.189684889712297e+16,0.0,487
0x05b6fbb7474bab00995346330fecff766b275618,0,1,2.09803106865444e+16,0.0,0.0,0,2.09803106865444e+16,0.0,487
0x04aa925e6db233c1af8850a3dcb165ab328f9dfb,0,1,2.1197121798320064e+16,0.0,0.0,0,2.1197121798320064e+16,0.0,487
0x0206539c19b2791dfa12ef09a64f37bf81c7bdbc,47,15,0.0,0.0,0.0,0,1.457749143699631e+21,0.0,487
0x00ad3d8c4a73cea708e0a7d1b35440c1fcd821ca,30,2,1971408781710788.0,0.0,0.0,0,1971408781710789.0,0.0,487
0x005ceac16427ed612040519f078d08570eaf7688,0,1,2.0055058416990796e+16,0.0,0.0,0,2.0055058416990796e+16,0.0,486
0x04697ab4b870d72ede8040dccb9186a58d16161c,9,2,9771186502805654.0,0.0,0.0,0,9771186502805656.0,0.0,486
0x030a5e099482bab2259b3aa2afe176251a6280ef,0,1,2.001748969918211e+16,0.0,0.0,0,2.001748969918211e+16,0.0,486
0x021e25bf7703ddc1b03a6000696ffc34d3c53711,0,3,1.815913127239092e+16,0.0,0.0,0,1.9988605564605104e+16,0.0,486
0x00ae040fa92f162d68b507e62e83939c6e07da43,0,1,1.9111049112000024e+16,0.0,0.0,0,1.9111049112000024e+16,0.0,486
0x010e92ac8b581c760a4f3c877a4558e8cc278c70,3,16,1093181682.628,1574410015.547,2225249358.087,0,1.908,1.413,486
0x0464fb56ddf5dfc14b13d3b9c064f8732cbe012a,0,10,2301826065.657,1801522927.941,1795748216.113,0,2.551,0.997,486
0x01ff3a6ae27f59ac1a706568749aac2632520008,47,6,6.132675000006296e+20,575560914.971,0.0,0,1065512759785.593,0.0,486
0x00c31aa7aadc000a078b01e59d443b99fa64ef08,0,1,1.8966582990000024e+16,0.0,0.0,0,1.8966582990000024e+16,0.0,485
0x0245126a00cc1d2030adc172e8940daac4cbaf18,0,1,1.7777370967027266e+16,0.0,0.0,0,1.7777370967027268e+16,0.0,485
0x023ebb99d4b85e6470c6e45a3f2e70ab446d3e7c,0,3,2.2730475876687936e+18,1.0136807662960143e+18,7.96976672626967e+17,0,2.242,0.786,485
0x0495a81819e5fe5c6d737b8b7d974ffdbd3532d9,7,2,9888541430278726.0,0.0,0.0,0,9888541430278728.0,0.0,484
0x006a310554681273826624361a3177cd9f3aad1d,7,2,9888204779574120.0,0.0,0.0,0,9888204779574120.0,0.0,484
0x0272ee737cde66c1b4d41fe77eaed028d209a477,0,1,1.6635800020000016e+16,0.0,0.0,0,1.6635800020000016e+16,0.0,484
0x0551a19e92fb396e52d65d1de668d6ed7c7d9202,7,2,9906970813586072.0,0.0,0.0,0,9906970813586072.0,0.0,484
0x015644fd4f3a0fcef6cc22e25e846a6481777303,7,2,9896342011517316.0,0.0,0.0,0,9896342011517316.0,0.0,484
0x0405ebbc9e52146fb123626c508b621975dd6645,7,2,9877224529214770.0,0.0,0.0,0,9877224529214772.0,0.0,484
0x0508c3a6cb083b03d760a2cd7bd28a0a32a63e84,44,288,1.1245944107906731e+24,7.11246480167366e+23,3.790677311603216e+23,0,2.083,0.533,484
0x0338413ee756d4e561f073b1767e6bf5e18393e9,1,8,607588280.159,497979751.112,500032082.772,0,2.445,1.004,483
0x018ba7d4c044254f4ae94652b09c790baf7db3ca,67,31,1.7698762232104837e+22,1.1714288223400795e+22,5.997746658044512e+21,0,2.914,0.512,483
0x0564ecd1b6a8e3475f66e3f879ac5f26e8a56bef,0,1,1.5854237614713928e+16,0.0,0.0,0,1.5854237614713928e+16,0.0,483
0x0114d2ec12d3c70f90d9a9d827930c66b435c61e,0,1,1.4439976739341688e+16,0.0,0.0,0,1.4439976739341688e+16,0.0,482
0x00bf6ec0064e1a733a0fcc6df071b2cf514ff0e8,0,18,444378775.133,278615682.503,279110893.037,0,3.192,1.002,482
0x026f60f1b29eea84a8c02ec14f2edcb3369a8c7a,5,2,9771186502824214.0,0.0,0.0,0,9771186502824216.0,0.0,482
0x04f273dde0c27ae188f81246bbda93f444cd9dd3,0,10,164392499.706,73375124.398,73375141.513,0,4.481,1.0,481
0x044c9a9b81b28f344ee80db712af9ee6f1bc65d5,3,9,996447077.853,6.00093558391631e+20,6.036470304283423e+20,0,0.762,1.006,481
0x024ff3388331e62d6f9503057d211d74650b1998,27,9,1.1092730053965477e+21,496271053.532,7898143.297,0,2235216008000.652,0.016,481
0x00b65668a962ee571a8f223abd696ab1bd3a391f,0,4,2001189.948,100059.397,100059.397,0,40.0,1.0,481
0x041df04f972ae342ebf9d9723f7c497f4adbd798,31,5,2.596200343622502e+20,74973276.033,0.0,0,5301435764032.219,0.0,481
0x01f9605611b8490c0c70f40979c61b21dc1b6f3e,0,4,513590526.646,391546065.402,399572371.359,0,2.621,1.02,481
0x04569a1012ee1dd1573763dc024a99ef43db417f,0,1,1.2432121394827384e+16,0.0,0.0,0,1.2432121394827384e+16,0.0,480
0x015281aaee9460e5948a609355f2599464eadf4f,0,1,1.2029734691943124e+16,0.0,0.0,0,1.2029734691943128e+16,0.0,480
0x059c7e54771374cf7bcb433443be573e45fe07a6,0,1,1.2403611674348288e+16,0.0,0.0,0,1.2403611674348288e+16,0.0,480
0x01765501cdd20d174c1a6fd195c2e986135b6975,0,1,1.2759067353368064e+16,0.0,0.0,0,1.2759067353368064e+16,0.0,480
0x02d6f83cdaaa281a48c8e2627eac84a6c843cc08,0,1,1.2068277101113968e+16,0.0,0.0,0,1.2068277101113968e+16,0.0,480
0x02eb2ee0867dc3dfaa3862d0cc86984b6aada907,30,37,4.765515266952611e+21,2.1379606595819122e+21,8.135848256303742e+20,10,2.986,0.381,479
0x016948e86c3338bb0125ea7889e19b45c5357f26,0,1,1.1411119068000022e+16,0.0,0.0,0,1.1411119068000024e+16,0.0,479
0x04ea240f764d8784d76485863ee5accf9e336f9e,4,19,92703940.358,63508732.056,63296233.583,0,2.914,0.997,478
0x02b9dee806bc6e1093e348336d35b0866908712b,48,17,1.819060974691823e+23,6.8100078955304065e+22,3.52786376326424e+22,0,4.332,0.518,478
0x027af3fec91de9714ad0540be7b03487f332238d,58,15,0.0,8.015966449742044e+21,8.539259977381027e+21,0,21.362,1.065,478
0x00262ffcfda82b5582d1905ca05b849f196b0419,3,10,101419673.616,57242858.108,56953406.247,0,3.537,0.995,478
0x02f21b7c148d5fc587a285d2f538f29c36176e52,18,11,3.668835847605122e+22,22886100474.773,0.0,0,1603084741976.434,0.0,477
0x0173c24b53a892387b4a23ed706cbf9197f293fe,0,2,1.002734524454364e+16,0.0,0.0,0,1.002734524454364e+16,0.0,477
0x033e036bda697d7a7615dcd04cf7f1883904fc6c,16,5,2.8645169066320385e+22,12651619881.679,0.0,0,2264150308968.593,0.0,477
0x0191c087cbf29aa1103c1010c470743264a052b1,0,1,1.0016389465626236e+16,0.0,0.0,0,1.0016389465626236e+16,0.0,477
0x04900d94ce6b1689922d8f0f672f8473aa49eb62,0,1,9747016933645808.0,0.0,0.0,0,9747016933645808.0,0.0,477
0x00c6e2363b84d2e7820c6b38ca1b46f7e0714668,0,4,9496785179482872.0,0.0,0.0,0,9496785179482872.0,0.0,477
0x014607f2d6477badd9d74bf2c5d6356e29a9b957,0,8,14913646.018,2001187.946,2001187.946,0,9.899,1.0,477
0x005ce3720edd52ef800ed68bfe29114a7d86e623,0,16,234807423.449,154862463.654,154122797.972,0,3.026,0.995,477
0x021ac46670e1c00e1151bb6dd05b4d1bb10aa4ca,33,21,780213700900.079,602778698050.219,499230842892.567,0,2.349,0.828,476
0x000000000096026fb41fc39f9875d164bd82e2dc,7,2,5152310624158186.0,0.0,0.0,0,5152310624158186.0,0.0,476
0x0505bad45bc350d3fdcd670800343626696d5ec6,29,38,3.619205815790196e+20,240513310.682,2926319.324,0,1639779323348.734,0.012,475
0x01ff899667efd1331384da95697dd2e6fc17c188,32,7,4.0646240563600813e+21,5961251243.749,0.0,0,681840756158.574,0.0,475
0x059ecc2543ebee56fd21209a229969286840ce3a,0,7,0.0,3.113941153350268e+16,6.244258383000728e+16,0,11245.202,2.005,475
0x04ab33227e660e5f2e8263a030a00b71c9323bac,6,10,0.0,0.0,0.0,0,4.1816266851001966e+22,0.0,475
0x03478c0564936f7a51138d28d1cdce99855c2b7f,7,5,5.312095069296925e+21,3510812062.035,0.0,2,1513067339954.684,0.0,475
0x022d41d3071853f439b0d861a93ff9834b822d36,16,12,2.0707192377511853e+21,1099111866.267,0.0,1,1883993157948.54,0.0,474
0x042e90603954c56a8438dedaf9efb70db4cd44cf,0,1,7997785884000012.0,0.0,0.0,0,7997785884000013.0,0.0,474
0x03169fa2a2113de2c90b4823cf8eb7541061d6f0,17,5,1.247036861758731e+22,5507437817.2,0.0,0,2264277696677.292,0.0,474
0x00eadb769d931de24bb9252c3cc3a6f8de3f86cb,0,16,39341266.812,19369367.317,19353301.38,0,4.061,0.999,474
0x02c54f73a52ebac634c7365d9e4136370e18a7ad,0,1,7862450618736447.0,0.0,0.0,0,7862450618736447.0,0.0,474
0x0093660a2f58c0c38ce2ce0f894c86f9011478ea,73,162,1.8636863220540755e+20,13051544299.725,0.0,0,17821196957.971,0.0,472
0x05a120746daac8c26b234a7387ec17ba6df9079f,23,6,2.390109504628667e+20,128378904.884,0.0,1,1861761858899.262,0.0,472
0x043796319db3b8601013477f9473064f22df527c,34,4,0.0,0.0,0.0,0,1.2170013265611561e+21,0.0,472
0x01d3c79e4d3b314e43afa00e111dc07e2073e349,25,21,5.3848153386483155e+19,70928203.37,3557287.842,0,759192395531.173,0.05,471
0x005d9ffbbd210f6b04d7f0880f5c49130d38ff0d,31,48,4.6264711647609985e+21,3.5175908822539604e+21,2.0860821015101692e+21,0,2.106,0.593,471
0x034b2fd624f4895fc932ed31ed63d8be06b82c08,86,156,1.1283564803031882e+24,4.5082967768145654e+23,1.734191340430174e+23,0,3.22,0.385,471
0x0095d0862b889c5b8606962cb834a3634a8745b7,0,1,5644657391001651.0,0.0,0.0,0,5644657391001652.0,0.0,470
0x0188470b85e116ba8a7a42a71a8d67229f44e7ad,21,11,4.9627049892643353e+20,142949880.396,0.0,0,3471639808872.04,0.0,470
0x016a42b47b051be2946a35fb72774e00a7b8e820,65,42,3.0589013921730627e+21,2.0073833839427712e+21,1.0083777748334766e+21,0,2.247,0.502,469
0x020549fe67d28f6fda4b7fc404f8195866110927,0,1,0.0,0.0,0.0,0,6.6908996840050796e+22,0.0,469
0x03ecd5763053a58a82827a9b0bb2f5199e82fee8,32,5,3.594707865039353e+19,12807946.695,0.0,0,2806622849040.624,0.0,469
0x027f08f671c30de73da57a5e17c9a052e6fff567,0,1,0.0,0.0,0.0,0,3.9971877997292795e+22,0.0,469
0x04a74af2379f0263a60b5df186e0e66d32c88539,16,11,4.743474909201889e+21,2600549892.204,0.0,0,1897675389790.078,0.0,468
0x00fcad795d8a753c9064126b78cf0330436da09b,22,2,0.0,0.0,0.0,0,3.004796366977791e+21,0.0,468
0x04f240a979ad95e8a88286515c2d8599f28d71b5,0,1,4754373148446540.0,0.0,0.0,0,4754373148446541.0,0.0,468
0x0214b549ba0b87c4e614e0c986036cf6c1a9979e,0,1,4793447145220482.0,0.0,0.0,0,4793447145220483.0,0.0,468
0x035abc4c74e4a03de41fc5cce6c13e10e6d569dc,0,5,402231158.532,6.5300117155000074e+19,6.50002819166756e+19,0,0.0,0.995,467
0x00ac270072efbdc76d4bfcf9c7f84b0d5643f66a,0,1,0.0,0.0,0.0,0,3.5288203053159175e+22,0.0,467
0x031bc036ec5106ea4f2ca5921d5370a21171a123,7,4,1016098.749,203219.75,198913.453,0,9.893,0.979,466
0x055403dfcc60b0cb1205bab91a9001700a969f10,3,6,3280532117596669.5,0.0,0.0,0,3280532117596670.5,0.0,466
0x02d77fc7307cd7ec962eda62d25936156a7a6492,78,78,2.5301252398724263e+21,1.4203120519407406e+21,6.558512187488314e+20,0,2.497,0.462,466
0x05580b7f012c40f0ed632cac5452baf95e1628bc,1,4,5080493.744,1016098.749,992416.415,0,9.883,0.977,465
0x0496c02f3d8eadbc5558913ef6dc5fff59077df0,14,2,9.734544013491615e+19,10011271.651,0.0,0,9723582958191.69,0.0,465
0x04371e418fcc889954ab64a59235eadeb033eee3,7,6,2.875727485258191e+21,603586186.836,0.0,0,4764402405511.033,0.0,465
0x00e294652292776e4d59f416ef35a73cae0e01dc,0,2,2.572022072710662e+22,6995900137.103,0.0,0,3676470535510.151,0.0,464
0x05fc68f4b7714389a17128653f82d50bee98e542,105,128,3.991066133520915e+22,9.61737670579133e+21,3.256183408368854e+21,0,6.215,0.339,464
0x036808e8efef543ac49c40a2b6d98f8f36798a91,13,144,8.800197303667951e+22,3.941057521574895e+24,2.427192835193157e+24,0,0.044,0.616,464
0x02347ae1abf2e0cd763a592842aa5d6548ca0b3d,0,1,0.0,0.0,0.0,0,1.8728433936768858e+22,0.0,462
0x0302147a27780e6b3ce7ec44db979b653d02c921,0,1,0.0,0.0,0.0,0,1.9940808308259797e+22,0.0,462
0x005f16f017aa933bb41965b52848ceb8ee48b171,153,767,2.6198144083578784e+22,2.1395443546899574e+22,4.909502719859271e+21,0,1.513,0.229,462
0x019f4cb3cad6f0bf4d571edc99cf3cea815c0102,0,1,3061895851757261.0,0.0,0.0,0,3061895851757262.0,0.0,462
0x053671da56cb9f5c55698244c95fcf1c706a54e7,0,1,2974851894990375.0,0.0,0.0,0,2974851894990376.0,0.0,461
0x01214a235c6767040c8fef6bd33519a6c7ad79ae,122,313,6.588193100558972e+23,2.779610745139075e+24,7.547872579166684e+23,1,0.321,0.272,461
0x04997f327d508cc66bf2afbaec867a5b45fcb231,12,6,1.4435128101954755e+21,691119714.919,0.0,0,2088658125280.152,0.0,460
0x019fb2e4f3c3afc29a55fe4740ce87b3df981e23,6,2,1593376800711280.8,0.0,0.0,0,1593376800711281.8,0.0,459
0x0004a89403e17f544bfbd25ecb1a7d9215a1d61b,0,2,2.741759361949003e+21,518312732.425,0.0,0,5289778130336.717,0.0,459
0x058228160fb88d755acc37e8dd0099a2a889b941,0,3,0.0,0.0,0.0,0,1.3119393696485567e+22,0.0,459
0x03310baf844bfe66aadd339c73f9229f35aa4c6d,71,203,8.023285219728189e+24,1.6683441188863804e+24,5.9928298709318284e+23,0,7.238,0.359,459
0x0550dec49ceb48508c847161bb2486fff347d6fc,20,30,3.1266471726915377e+21,1.9202572240896807e+21,1.1307365541738314e+21,0,2.843,0.589,458
0x04e45ee310048f79d0eb1d7efedaa45c1973dcc1,17,6,2.188023731839868e+20,105241870.074,0.0,0,2079042979283.834,0.0,458
0x04518072ea655451b801dfa3c1c2f4277dc5ba62,40,6,95284518868804.19,0.0,0.0,0,95288239813659.17,0.0,458
0x04e96cdcfbcce8c972c5f976117784933e0cc6af,28,6,1.194690277867542e+18,201844.883,0.0,0,5918824098580.833,0.0,458
0x04dd50bdd139a9981bbaca6451f79b22d5af3ecf,1,3,8.337019080225012e+21,3952983499.747,0.0,0,2431100450726.436,0.0,457
0x048e1e942cecde524fb35ebd625749b0be00f563,86,175,8.659906367579222e+22,2.0538661697011168e+22,7.507410740222713e+21,0,5.244,0.366,457
0x01a580e1370e798c48abda6b2f605035f2127d5c,80,253,3.6475838955554356e+22,9.828993797740588e+21,3.785718352845796e+21,0,6.643,0.385,457
0x017715b9a71dabed2ddae0bbbb6b0896509c8212,12,6,1.6632034535803862e+21,1201038760.897,0.0,0,1384804143169.472,0.0,457
0x0266e5afc61b51f53d3aa70dc6f2438656909d94,58,14,6.363202067126106e+20,1.811835076799706e+20,8.884943779828408e+19,0,4.795,0.49,456
0x0199a54ad38f4d55b3819517d3fea232ae33f673,109,41,5.4298044363347115e+23,3.4354320055025724e+23,8.736798912214108e+22,2,2.016,0.254,455
0x010f995c1f0784b39865fb0dbeaf98311f3cc52c,0,2,2.371052405319644e+20,22440321.323,0.0,0,10566035421408.914,0.0,455
0x02a15e66e82fbf790b363a7c2786dc3b8d053425,0,1,1698584524817657.8,0.0,0.0,0,1698584524817658.5,0.0,454
0x05ea3953d9e20d90b84c55311c6a989e68d1244a,0,2,2.2850534693281032e+21,696994040.612,0.0,0,3278440464199.73,0.0,454
0x033d66fac8634e3c34be50cf24f5016f31447077,22,72,260540491790299.88,0.0,0.0,0,260540491790300.88,0.0,453
0x03936fad73cfd65a108318d917a7d00af8f2b16d,22,71,260583128623800.7,0.0,0.0,0,260583128623801.7,0.0,453
0x032829e7678891e08aab091f6127f07639bcb26d,6,2,993617103357011.5,0.0,0.0,0,993617103357012.5,0.0,453
0x03105f295874820c5939e2f27602c9478b94969d,22,72,260583219632386.3,0.0,0.0,0,260583219632387.3,0.0,453
0x006f1973f3a2911fc15569d7787f51fb114db606,22,72,260583219632386.22,0.0,0.0,0,260583219632387.22,0.0,453
0x02030f00b8c816895f3ee4e341f381df245c8ba4,22,71,260583128623800.72,0.0,0.0,0,260583128623801.72,0.0,453
0x02ada5d70b06b6db17011ed129b9b1738de45538,0,2,0.0,0.0,0.0,0,7.044835251491206e+21,0.0,453
0x056ac604d80cf08a97d6d17a6d637e02a8103ef2,22,70,260606268420167.75,0.0,0.0,0,260606268420168.75,0.0,453
0x0183b5764427bc889109b2d2039690e1d90987f9,0,2,1.992139127348821e+21,605610298.466,0.0,0,3289473658396.754,0.0,453
0x0173438096718b70015e2914e7773546851fdaff,22,72,260540491790299.88,0.0,0.0,0,260540491790300.88,0.0,453
0x016fa60107319e33386641ae9002ea59706379d5,22,70,260661922647189.0,0.0,0.0,0,260661922647190.03,0.0,453
